Fecha;CodZR;DesZR;CodMun;DesMun;NuevosCasos;AcumuladoCasosHastaLaFecha
2020-03-20 00:00:00;38;LODOSA;613;LODOSA;2;5
2020-03-20 00:00:00;50;CASCANTE;667;MONTEAGUDO;1;1
2020-03-20 00:00:00;50;CASCANTE;671;MURCHANTE;1;1
2020-03-20 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;2
2020-03-20 00:00:00;15;ORCOYEN;726;ORORBIA;1;2
2020-03-20 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;3;12
2020-03-20 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;3;43
2020-03-20 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;3;21
2020-03-20 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;19
2020-03-20 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;7;23
2020-03-20 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;1;13
2020-03-20 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;5;19
2020-03-20 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;4;28
2020-03-20 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;26
2020-03-20 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;8;20
2020-03-20 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;8
2020-03-20 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;2;7
2020-03-20 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;2;5
2020-03-20 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;1
2020-03-20 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;10
2020-03-20 00:00:00;40;TAFALLA;793;TAFALLA;1;10
2020-03-20 00:00:00;28;NO¡IN;794;TIEBAS;1;1
2020-03-20 00:00:00;45;TUDELA OESTE;802;TUDELA;7;10
2020-03-20 00:00:00;46;TUDELA ESTE;802;TUDELA;1;19
2020-03-20 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;1
2020-03-20 00:00:00;5;LESAKA;883;BERA;1;1
2020-03-20 00:00:00;7;DONEZTEBE/SANTESTEBAN;935;ZUBIETA;1;1
2020-03-20 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;5;27
2020-03-20 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;2;7
2020-03-21 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;10
2020-03-21 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;4;13
2020-03-21 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;14
2020-03-21 00:00:00;27;PUENTE LA REINA;59;A—ORBE;1;1
2020-03-21 00:00:00;68;ARANGUREN;80;TAJONAR / TAXOARE;1;1
2020-03-21 00:00:00;3;IRURTZUN;92;IRURTZUN;1;2
2020-03-21 00:00:00;41;ARTAJONA;133;ARTAJONA;1;12
2020-03-21 00:00:00;2;ETXARRI-ARANATZ;150;BAKAIKU;1;1
2020-03-21 00:00:00;40;TAFALLA;151;BAR¡SOAIN;5;20
2020-03-21 00:00:00;13;BURLADA;227;BURLADA / BURLATA;4;33
2020-03-21 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;3
2020-03-21 00:00:00;50;CASCANTE;238;CASCANTE;2;6
2020-03-21 00:00:00;29;SANG‹ESA;239;C¡SEDA;1;3
2020-03-21 00:00:00;48;CORELLA;241;CASTEJ”N;1;2
2020-03-21 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;4;18
2020-03-21 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;22
2020-03-21 00:00:00;48;CORELLA;261;CORELLA;1;4
2020-03-21 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;4
2020-03-21 00:00:00;11;HUARTE;289;ELCANO;1;2
2020-03-21 00:00:00;11;HUARTE;292;GORRAIZ;3;10
2020-03-21 00:00:00;67;SARRIGUREN;297;SARRIGUREN;3;15
2020-03-21 00:00:00;27;PUENTE LA REINA;311;EN…RIZ / ENERITZ;1;1
2020-03-21 00:00:00;44;PERALTA;385;FALCES;2;2
2020-03-21 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;2
2020-03-21 00:00:00;11;HUARTE;448;HUARTE / UHARTE;2;6
2020-03-21 00:00:00;41;ARTAJONA;534;LARRAGA;1;3
2020-03-21 00:00:00;38;LODOSA;613;LODOSA;1;6
2020-03-21 00:00:00;27;PUENTE LA REINA;651;MENDIGORRÕA;1;3
2020-03-21 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;1
2020-03-21 00:00:00;27;PUENTE LA REINA;677;MURUZ¡BAL;2;2
2020-03-21 00:00:00;30;VALLE DE SALAZAR;679;NAVASCU…S;1;1
2020-03-21 00:00:00;1;ALTSASU/ALSASUA;707;OLAZTI / OLAZAGUTÕA;1;1
2020-03-21 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;2;14
2020-03-21 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;4;47
2020-03-21 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;7;28
2020-03-21 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;1;20
2020-03-21 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;8;31
2020-03-21 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;15
2020-03-21 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;22
2020-03-21 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;4;32
2020-03-21 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;7;33
2020-03-21 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;3;5
2020-03-21 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;5;25
2020-03-21 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;2;10
2020-03-21 00:00:00;40;TAFALLA;793;TAFALLA;2;12
2020-03-21 00:00:00;45;TUDELA OESTE;802;TUDELA;4;14
2020-03-21 00:00:00;46;TUDELA ESTE;802;TUDELA;1;20
2020-03-21 00:00:00;37;VIANA;886;VIANA;1;5
2020-03-21 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;3;7
2020-03-21 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;4;31
2020-03-21 00:00:00;99;FUERA DE NAVARRA;942;BARA—¡IN / BARA—AIN;1;1
2020-03-22 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;11
2020-03-22 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;3;16
2020-03-22 00:00:00;14;BERRIOZAR;46;BERRIOZAR;1;15
2020-03-22 00:00:00;99;FUERA DE NAVARRA;46;BERRIOZAR;1;1
2020-03-22 00:00:00;2;ETXARRI-ARANATZ;102;ARBIZU;1;2
2020-03-22 00:00:00;41;ARTAJONA;133;ARTAJONA;3;15
2020-03-22 00:00:00;40;TAFALLA;151;BAR¡SOAIN;3;23
2020-03-22 00:00:00;6;ELIZONDO;187;ELIZONDO;1;3
2020-03-22 00:00:00;13;BURLADA;227;BURLADA / BURLATA;2;35
2020-03-22 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;1;4
2020-03-22 00:00:00;50;CASCANTE;238;CASCANTE;2;8
2020-03-22 00:00:00;48;CORELLA;241;CASTEJ”N;1;3
2020-03-22 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;2;20
2020-03-22 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;23
2020-03-22 00:00:00;48;CORELLA;261;CORELLA;1;5
2020-03-22 00:00:00;11;HUARTE;292;GORRAIZ;1;11
2020-03-22 00:00:00;67;SARRIGUREN;297;SARRIGUREN;1;16
2020-03-22 00:00:00;49;CINTRU…NIGO;386;FITERO;1;2
2020-03-22 00:00:00;28;NO¡IN;402;BERI¡IN;1;3
2020-03-22 00:00:00;8;ULTZAMA;531;LANTZ;2;2
2020-03-22 00:00:00;41;ARTAJONA;534;LARRAGA;2;5
2020-03-22 00:00:00;50;CASCANTE;667;MONTEAGUDO;1;2
2020-03-22 00:00:00;15;ORCOYEN;720;IBERO;1;1
2020-03-22 00:00:00;15;ORCOYEN;726;ORORBIA;1;3
2020-03-22 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;1;15
2020-03-22 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;5;52
2020-03-22 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;4;32
2020-03-22 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;22
2020-03-22 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;3;34
2020-03-22 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;2;17
2020-03-22 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;3;25
2020-03-22 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;34
2020-03-22 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;2;7
2020-03-22 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;3;28
2020-03-22 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;2;12
2020-03-22 00:00:00;51;BU—UEL;760;RIBAFORADA;1;1
2020-03-22 00:00:00;40;TAFALLA;793;TAFALLA;3;15
2020-03-22 00:00:00;45;TUDELA OESTE;802;TUDELA;1;15
2020-03-22 00:00:00;46;TUDELA ESTE;802;TUDELA;1;21
2020-03-22 00:00:00;29;SANG‹ESA;864;TABAR;1;1
2020-03-22 00:00:00;9;AURITZ/BURGUETE;874;LUZAIDE / VALCARLOS;1;1
2020-03-22 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;3;10
2020-03-22 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;1;32
2020-03-22 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;3;10
2020-03-23 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;10
2020-03-23 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;12
2020-03-23 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;1;1
2020-03-23 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;1;17
2020-03-23 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;5
2020-03-23 00:00:00;99;FUERA DE NAVARRA;42;ARTICA / ARTIKA;1;1
2020-03-23 00:00:00;14;BERRIOZAR;44;BERRIOPLANO / BERRIOBEITI;1;1
2020-03-23 00:00:00;99;FUERA DE NAVARRA;45;BERRIOSUSO / BERRIOGOITI;1;1
2020-03-23 00:00:00;14;BERRIOZAR;46;BERRIOZAR;3;18
2020-03-23 00:00:00;10;AOIZ;60;AOIZ / AGOITZ;1;4
2020-03-23 00:00:00;37;VIANA;101;ARAS;1;1
2020-03-23 00:00:00;34;ALLO;131;ARR”NIZ;1;2
2020-03-23 00:00:00;41;ARTAJONA;133;ARTAJONA;1;16
2020-03-23 00:00:00;40;TAFALLA;151;BAR¡SOAIN;2;25
2020-03-23 00:00:00;51;BU—UEL;223;BU—UEL;1;3
2020-03-23 00:00:00;13;BURLADA;227;BURLADA / BURLATA;14;49
2020-03-23 00:00:00;50;CASCANTE;238;CASCANTE;1;9
2020-03-23 00:00:00;29;SANG‹ESA;239;C¡SEDA;1;4
2020-03-23 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;7;27
2020-03-23 00:00:00;25;ZIZUR-ECHAVACOIZ;249;ASTR¡IN;1;2
2020-03-23 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;2;25
2020-03-23 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;1;4
2020-03-23 00:00:00;48;CORELLA;261;CORELLA;4;9
2020-03-23 00:00:00;7;DONEZTEBE/SANTESTEBAN;267;DONAMARIA;1;1
2020-03-23 00:00:00;11;HUARTE;289;ELCANO;1;3
2020-03-23 00:00:00;67;SARRIGUREN;297;SARRIGUREN;4;20
2020-03-23 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;3
2020-03-23 00:00:00;11;HUARTE;355;OLLOKI;1;1
2020-03-23 00:00:00;35;ANCÕN-AM…SCOA;368;EULATE;1;1
2020-03-23 00:00:00;12;VILLAVA;380;ARRE;1;2
2020-03-23 00:00:00;49;CINTRU…NIGO;386;FITERO;3;5
2020-03-23 00:00:00;44;PERALTA;389;FUNES;1;5
2020-03-23 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;6
2020-03-23 00:00:00;11;HUARTE;448;HUARTE / UHARTE;2;8
2020-03-23 00:00:00;14;BERRIOZAR;495;ZUASTI;1;1
2020-03-23 00:00:00;40;TAFALLA;716;SOLCHAGA;2;2
2020-03-23 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;3;18
2020-03-23 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;8;60
2020-03-23 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;7;39
2020-03-23 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;24
2020-03-23 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;8;42
2020-03-23 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;3;20
2020-03-23 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;6;31
2020-03-23 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;2;36
2020-03-23 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;4;37
2020-03-23 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;3;10
2020-03-23 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;5;33
2020-03-23 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;3;15
2020-03-23 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;8
2020-03-23 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;2
2020-03-23 00:00:00;99;FUERA DE NAVARRA;747;PAMPLONA / IRU—A;1;6
2020-03-23 00:00:00;44;PERALTA;750;PERALTA / AZKOIEN;1;2
2020-03-23 00:00:00;39;SAN ADRI¡N;779;SAN ADRI¡N;1;9
2020-03-23 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;4;14
2020-03-23 00:00:00;40;TAFALLA;793;TAFALLA;2;17
2020-03-23 00:00:00;45;TUDELA OESTE;802;TUDELA;3;18
2020-03-23 00:00:00;46;TUDELA ESTE;802;TUDELA;2;23
2020-03-23 00:00:00;47;VALTIERRA-CADREITA;875;VALTIERRA;1;2
2020-03-23 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;3;13
2020-03-23 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;7;39
2020-03-23 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;1;11
2020-03-24 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;1;11
2020-03-24 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;13
2020-03-24 00:00:00;29;SANG‹ESA;15;AIBAR / OIBAR;1;2
2020-03-24 00:00:00;34;ALLO;27;ALLO;1;1
2020-03-24 00:00:00;35;ANCÕN-AM…SCOA;35;ZUDAIRE;1;1
2020-03-24 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;3;20
2020-03-24 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;2;7
2020-03-24 00:00:00;14;BERRIOZAR;45;BERRIOSUSO / BERRIOGOITI;1;3
2020-03-24 00:00:00;14;BERRIOZAR;46;BERRIOZAR;2;20
2020-03-24 00:00:00;68;ARANGUREN;76;LABIANO;1;1
2020-03-24 00:00:00;3;IRURTZUN;90;EGIARRETA;1;1
2020-03-24 00:00:00;3;IRURTZUN;96;SATRUSTEGI;1;1
2020-03-24 00:00:00;41;ARTAJONA;133;ARTAJONA;1;17
2020-03-24 00:00:00;7;DONEZTEBE/SANTESTEBAN;212;LEGASA;1;1
2020-03-24 00:00:00;13;BURLADA;227;BURLADA / BURLATA;9;58
2020-03-24 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;1
2020-03-24 00:00:00;29;SANG‹ESA;239;C¡SEDA;3;7
2020-03-24 00:00:00;48;CORELLA;241;CASTEJ”N;1;4
2020-03-24 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;5;32
2020-03-24 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;3;28
2020-03-24 00:00:00;48;CORELLA;261;CORELLA;2;11
2020-03-24 00:00:00;51;BU—UEL;262;CORTES;1;1
2020-03-24 00:00:00;11;HUARTE;287;EG‹…S;1;2
2020-03-24 00:00:00;67;SARRIGUREN;297;SARRIGUREN;2;22
2020-03-24 00:00:00;28;NO¡IN;304;NO¡IN;1;29
2020-03-24 00:00:00;9;AURITZ/BURGUETE;318;ERRO;1;1
2020-03-24 00:00:00;30;VALLE DE SALAZAR;333;EZC¡ROZ / EZKAROZE;1;1
2020-03-24 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;1;4
2020-03-24 00:00:00;11;HUARTE;364;ZUBIRI;1;2
2020-03-24 00:00:00;49;CINTRU…NIGO;386;FITERO;2;7
2020-03-24 00:00:00;44;PERALTA;389;FUNES;1;6
2020-03-24 00:00:00;51;BU—UEL;390;FUSTI—ANA;1;7
2020-03-24 00:00:00;28;NO¡IN;402;BERI¡IN;1;4
2020-03-24 00:00:00;40;TAFALLA;412;GARÕNOAIN;1;3
2020-03-24 00:00:00;11;HUARTE;448;HUARTE / UHARTE;3;11
2020-03-24 00:00:00;14;BERRIOZAR;513;BEORBURU;1;1
2020-03-24 00:00:00;99;FUERA DE NAVARRA;541;BARAIBAR;1;1
2020-03-24 00:00:00;3;IRURTZUN;546;LEKUNBERRI;1;1
2020-03-24 00:00:00;10;AOIZ;603;OSC¡RIZ / OSKARITZ;1;1
2020-03-24 00:00:00;38;LODOSA;613;LODOSA;2;8
2020-03-24 00:00:00;29;SANG‹ESA;639;LUMBIER;3;3
2020-03-24 00:00:00;41;ARTAJONA;664;MIRANDA DE ARGA;1;2
2020-03-24 00:00:00;50;CASCANTE;671;MURCHANTE;1;2
2020-03-24 00:00:00;43;OLITE;709;OLITE / ERRIBERRI;1;3
2020-03-24 00:00:00;15;ORCOYEN;725;ORKOIEN;1;3
2020-03-24 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;6;24
2020-03-24 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;8;68
2020-03-24 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;5;44
2020-03-24 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;26
2020-03-24 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;8;50
2020-03-24 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;3;23
2020-03-24 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;8;39
2020-03-24 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;7;43
2020-03-24 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;3;40
2020-03-24 00:00:00;25;ZIZUR-ECHAVACOIZ;747;PAMPLONA / IRU—A;4;14
2020-03-24 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;6;39
2020-03-24 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;3;11
2020-03-24 00:00:00;67;SARRIGUREN;747;PAMPLONA / IRU—A;1;3
2020-03-24 00:00:00;51;BU—UEL;760;RIBAFORADA;1;2
2020-03-24 00:00:00;29;SANG‹ESA;782;SANG‹ESA / ZANGOZA;1;15
2020-03-24 00:00:00;40;TAFALLA;793;TAFALLA;9;26
2020-03-24 00:00:00;45;TUDELA OESTE;802;TUDELA;4;22
2020-03-24 00:00:00;46;TUDELA ESTE;802;TUDELA;5;28
2020-03-24 00:00:00;12;VILLAVA;894;VILLAVA / ATARRABIA;1;14
2020-03-24 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;10;49
2020-03-24 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;3;14
2020-03-25 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;14
2020-03-25 00:00:00;99;FUERA DE NAVARRA;1;AB¡IGAR;1;1
2020-03-25 00:00:00;50;CASCANTE;11;ABLITAS;1;1
2020-03-25 00:00:00;27;PUENTE LA REINA;12;ADI”S;1;1
2020-03-25 00:00:00;64;ANSO¡IN;40;ANSO¡IN / ANTSOAIN;3;23
2020-03-25 00:00:00;66;BUZTINTXURI;42;ARTICA / ARTIKA;1;8
2020-03-25 00:00:00;14;BERRIOZAR;45;BERRIOSUSO / BERRIOGOITI;1;4
2020-03-25 00:00:00;14;BERRIOZAR;46;BERRIOZAR;3;23
2020-03-25 00:00:00;99;FUERA DE NAVARRA;58;OLAGUE;1;1
2020-03-25 00:00:00;2;ETXARRI-ARANATZ;102;ARBIZU;1;3
2020-03-25 00:00:00;41;ARTAJONA;133;ARTAJONA;1;18
2020-03-25 00:00:00;39;SAN ADRI¡N;148;AZAGRA;1;1
2020-03-25 00:00:00;40;TAFALLA;151;BAR¡SOAIN;1;26
2020-03-25 00:00:00;41;ARTAJONA;209;BERBINZANA;1;2
2020-03-25 00:00:00;13;BURLADA;227;BURLADA / BURLATA;6;64
2020-03-25 00:00:00;67;SARRIGUREN;227;BURLADA / BURLATA;1;5
2020-03-25 00:00:00;42;CARCASTILLO;235;CARCASTILLO;2;3
2020-03-25 00:00:00;50;CASCANTE;238;CASCANTE;2;11
2020-03-25 00:00:00;29;SANG‹ESA;239;C¡SEDA;1;8
2020-03-25 00:00:00;48;CORELLA;241;CASTEJ”N;1;5
2020-03-25 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;5;37
2020-03-25 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;4;32
2020-03-25 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;5;9
2020-03-25 00:00:00;48;CORELLA;261;CORELLA;2;13
2020-03-25 00:00:00;51;BU—UEL;262;CORTES;1;2
2020-03-25 00:00:00;2;ETXARRI-ARANATZ;278;ETXARRI ARANATZ;1;5
2020-03-25 00:00:00;11;HUARTE;287;EG‹…S;1;3
2020-03-25 00:00:00;67;SARRIGUREN;297;SARRIGUREN;3;25
2020-03-25 00:00:00;28;NO¡IN;303;IM¡RCOAIN;1;1
2020-03-25 00:00:00;28;NO¡IN;304;NO¡IN;3;32
2020-03-25 00:00:00;32;ESTELLA;337;ESTELLA-LIZARRA;3;7
2020-03-25 00:00:00;11;HUARTE;365;ZURIAIN;1;1
2020-03-25 00:00:00;44;PERALTA;389;FUNES;1;7
2020-03-25 00:00:00;11;HUARTE;448;HUARTE / UHARTE;1;12
2020-03-25 00:00:00;3;IRURTZUN;450;UHARTE ARAKIL;1;1
2020-03-25 00:00:00;3;IRURTZUN;480;AGUINAGA DE IZA;1;1
2020-03-25 00:00:00;41;ARTAJONA;534;LARRAGA;4;9
2020-03-25 00:00:00;3;IRURTZUN;546;LEKUNBERRI;1;2
2020-03-25 00:00:00;29;SANG‹ESA;639;LUMBIER;1;4
2020-03-25 00:00:00;44;PERALTA;643;MARCILLA;1;2
2020-03-25 00:00:00;38;LODOSA;646;MENDAVIA;1;4
2020-03-25 00:00:00;27;PUENTE LA REINA;677;MURUZ¡BAL;4;6
2020-03-25 00:00:00;27;PUENTE LA REINA;683;OBANOS;1;1
2020-03-25 00:00:00;15;ORCOYEN;725;ORKOIEN;1;4
2020-03-25 00:00:00;15;ORCOYEN;726;ORORBIA;1;4
2020-03-25 00:00:00;16;SAN JORGE;747;PAMPLONA / IRU—A;7;31
2020-03-25 00:00:00;17;ROCHAPEA;747;PAMPLONA / IRU—A;4;72
2020-03-25 00:00:00;18;CHANTREA;747;PAMPLONA / IRU—A;5;49
2020-03-25 00:00:00;19;CASCO VIEJO-I ENSANCHE;747;PAMPLONA / IRU—A;2;28
2020-03-25 00:00:00;20;II ENSANCHE;747;PAMPLONA / IRU—A;5;55
2020-03-25 00:00:00;21;MILAGROSA;747;PAMPLONA / IRU—A;6;29
2020-03-25 00:00:00;22;ITURRAMA;747;PAMPLONA / IRU—A;10;49
2020-03-25 00:00:00;23;SAN JUAN;747;PAMPLONA / IRU—A;10;53
2020-03-25 00:00:00;24;ERMITAGA—A;747;PAMPLONA / IRU—A;8;48
2020-03-25 00:00:00;61;AZPILAGA—A;747;PAMPLONA / IRU—A;10;49
2020-03-25 00:00:00;63;MENDILLORRI;747;PAMPLONA / IRU—A;1;16
2020-03-25 00:00:00;66;BUZTINTXURI;747;PAMPLONA / IRU—A;1;12
2020-03-25 00:00:00;51;BU—UEL;760;RIBAFORADA;1;3
2020-03-25 00:00:00;40;TAFALLA;793;TAFALLA;11;37
2020-03-25 00:00:00;45;TUDELA OESTE;802;TUDELA;1;23
2020-03-25 00:00:00;46;TUDELA ESTE;802;TUDELA;7;35
2020-03-25 00:00:00;37;VIANA;886;VIANA;2;7
2020-03-25 00:00:00;47;VALTIERRA-CADREITA;889;VILLAFRANCA;2;3
2020-03-25 00:00:00;26;BARA—¡IN;942;BARA—¡IN / BARA—AIN;6;55
2020-03-25 00:00:00;68;ARANGUREN;960;MUTILVA / MUTILOA;2;16
2020-03-26 00:00:00;-1;Nulo/Sin informar;-1;Nulo/Sin informar;2;13
2020-03-26 00:00:00;99;FUERA DE NAVARRA;0;FUERA DE NAVARRA;1;15
2020-03-26 00:00:00;27;PUENTE LA REINA;12;ADI”S;2;3
2020-03-26 00:00:00;1;ALTSASU/ALSASUA;16;ALTSASU / ALSASUA;1;6
2020-03-26 00:00:00;99;FUERA DE NAVARRA;39;AIZO¡IN / AITZOAIN;1;1
2020-03-26 00:00:00;14;BERRIOZAR;46;BERRIOZAR;5;28
2020-03-26 00:00:00;99;FUERA DE NAVARRA;62;ATALLU;1;1
2020-03-26 00:00:00;10;AOIZ;112;LACABE / LAKABE;1;1
2020-03-26 00:00:00;41;ARTAJONA;133;ARTAJONA;4;22
2020-03-26 00:00:00;2;ETXARRI-ARANATZ;150;BAKAIKU;1;2
2020-03-26 00:00:00;40;TAFALLA;151;BAR¡SOAIN;1;27
2020-03-26 00:00:00;8;ULTZAMA;157;BERUETE;1;1
2020-03-26 00:00:00;6;ELIZONDO;187;ELIZONDO;1;4
2020-03-26 00:00:00;13;BURLADA;227;BURLADA / BURLATA;7;71
2020-03-26 00:00:00;39;SAN ADRI¡N;234;C¡RCAR;2;6
2020-03-26 00:00:00;42;CARCASTILLO;235;CARCASTILLO;1;4
2020-03-26 00:00:00;49;CINTRU…NIGO;244;CINTRU…NIGO;1;38
2020-03-26 00:00:00;25;ZIZUR-ECHAVACOIZ;250;ZIZUR MAYOR / ZIZUR NAGUSIA;1;33
2020-03-26 00:00:00;25;ZIZUR-ECHAVACOIZ;251;CIZUR MENOR;1;10
2020-03-26 00:00:00;25;ZIZUR-ECHAVACOIZ;253;GAZ”LAZ;1;1
